Geo Point,Geo Shape,codeunique,nom_long,nom_so_gar,nom_su_gar,id_ref_ZdC,nom_ZdC,id_ref_ZdA,nom_ZdA,idrefliga,idrefligc,res_com,mode_,train,rer,metro,tramway,val,tertrain,terrer,termetro,tertram,terval,exploitant,idf,principal,x,y
"48.87146657719322, 2.277083017052586","{""coordinates"": [2.277083017052586, 48.87146657719322], ""type"": ""Point""}",102081,Porte Dauphine,,,474152,Porte Dauphine,44509,Porte Dauphine,A01535,C01372,METRO 2,METRO,0,0,1,0,0,0,0,1,0,0,RATP,1,0,646972.7506,6863736.1283
"48.86294983210812, 2.387434950999083","{""coordinates"": [2.387434950999083, 48.86294983210812], ""type"": ""Point""}",103039,Père Lachaise,,,71787,Père Lachaise,44310,Père Lachaise,A01535 / A01536,C01372 / C01373,METRO 2 / METRO 3,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,655059.738,6862720.6773
"48.82430937015939, 2.273665557499754","{""coordinates"": [2.273665557499754, 48.82430937015939], ""type"": ""Point""}",112031,Mairie d'Issy,,,70671,Mairie d'Issy,44050,Mairie d'Issy,A01545,C01382,METRO 12,METRO,0,0,1,0,0,0,0,1,0,0,RATP,1,0,646673.8484,6858495.0452
"48.82708544796182, 2.27941168205042","{""coordinates"": [2.27941168205042, 48.82708544796182], ""type"": ""Point""}",112033,Corentin Celton,,,70990,Corentin Celton,42759,Corentin Celton,A01545,C01382,METRO 12,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,647098.5235,6858799.8446
"48.838734857902175, 2.2821433781708906","{""coordinates"": [2.282143378170891, 48.838734857902175], ""type"": ""Point""}",108021,Lourmel,,,71086,Lourmel,45363,Lourmel,A01541,C01378,METRO 8,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,647310.8393,6860093.2932
"48.89738989064754, 2.385508387668672","{""coordinates"": [2.385508387668672, 48.89738989064754], ""type"": ""Point""}",107031,Porte de la Villette,Cité des Sciences et de l’Industrie,,72430,Porte de La Villette,473461,Porte de La Villette,A01540 / A01757,C01377 / C01679,METRO 7 / TRAM 3b,METRO / TRAMWAY,0,0,1,1,0,0,0,0,0,0,RATP,1,0,654948.2026,6866551.304
"48.92180470447685, 2.5163333899343368","{""coordinates"": [2.516333389934337, 48.92180470447685], ""type"": ""Point""}",413,L'Abbaye,,,73709,L'Abbaye,47936,L'Abbaye,A01761,C01843,TRAM 4,TRAMWAY,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,664556.2045,6869199.4931
"48.89714381754869, 2.5064082470153224","{""coordinates"": [2.506408247015322, 48.89714381754869], ""type"": ""Point""}",363,Allée de la Tour Rendez-Vous,,,73312,Allée de la Tour-Rendez-vous,462929,Allée de la Tour-Rendez-vous,A01761,C01843,TRAM 4,TRAMWAY,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,663811.743,6866461.748
"48.87600129056708, 2.225959095144878","{""coordinates"": [2.225959095144878, 48.87600129056708], ""type"": ""Point""}",446,Belvédère,,,70845,Belvédère,42315,Belvédère,A01192,C01390,TRAM 2,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,643227.7788,6864275.8956
"48.931734824551995, 2.378225490397901","{""coordinates"": [2.378225490397901, 48.931734824551995], ""type"": ""Point""}",1006,Cosmonautes,,,73692,Cosmonautes,42763,Cosmonautes,A01191,C01389,TRAM 1,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,654444.337,6870374.5523
"48.83435816451825, 2.2840072433034178","{""coordinates"": [2.284007243303418, 48.83435816451825], ""type"": ""Point""}",1303,Desnouettes,,,71055,Desnouettes,42844,Desnouettes,A01193,C01391,TRAM 3a,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,647443.2266,6859605.4134
"48.82592054513752, 2.3133800873778867","{""coordinates"": [2.313380087377887, 48.82592054513752], ""type"": ""Point""}",1307,Didot,,,70983,Didot,42847,Didot,A01193,C01391,TRAM 3a,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,649591.099,6858648.1006
"48.90727258612873, 2.516509893394615","{""coordinates"": [2.516509893394615, 48.90727258612873], ""type"": ""Point""}",414,Gargan,,,73360,Gargan,43128,Gargan,A01761,C01843,TRAM 4,TRAMWAY,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,664559.2441,6867583.4599
"48.923268253217785, 2.2175897993531635","{""coordinates"": [2.217589799353163, 48.923268253217785], ""type"": ""Point""}",1504,Pont de Bezons,,,64758,Pont de Bezons,50622,Pont de Bezons,A01192,C01390,TRAM 2,TRAMWAY,0,0,0,1,0,0,0,0,1,0,RATP,1,1,642666.0302,6869537.7434
"48.979276125334614, 2.380204254325135","{""coordinates"": [2.380204254325135, 48.979276125334614], ""type"": ""Point""}",1702,Paul Valéry,,,65618,Paul Valéry,44298,Paul Valéry,A01760,C01684,TRAM 5,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,654630.8097,6875660.0845
"48.97749308904135, 2.372242923708273","{""coordinates"": [2.372242923708273, 48.97749308904135], ""type"": ""Point""}",1704,Les Cholettes,,,65586,Les Cholettes / Albert Camus,59018,Les Cholettes,A01760,C01684,TRAM 5,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,654046.4743,6875466.4075
"48.9708834033042, 2.3660038891143387","{""coordinates"": [2.366003889114339, 48.9708834033042], ""type"": ""Point""}",1706,Jacques Prévert,,,73923,Jacques Prévert / Cimetière,58639,Jacques Prévert,A01760,C01684,TRAM 5,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,653583.8681,6874735.0366
"48.96350234744357, 2.360213791734573","{""coordinates"": [2.360213791734573, 48.96350234744357], ""type"": ""Point""}",1708,Mairie de Pierrefitte,,,72408,Mairie de Pierrefitte,50687,Mairie de Pierrefitte,A01760,C01684,TRAM 5,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,653153.3221,6873917.6627
"48.7399874294432, 2.359467821095851","{""coordinates"": [2.359467821095851, 48.7399874294432], ""type"": ""Point""}",1803,Hélène Boucher,Orlytech,,74008,Hélène Boucher (Orlytech),58813,Hélène Boucher (Orlytech),A02134,C01774,TRAM 7,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,652897.0945,6849065.271
"48.934608566729516, 2.3214951981707097","{""coordinates"": [2.32149519817071, 48.934608566729516], ""type"": ""Point""}",1029,Chemin des Reniers,,,72311,Chemin des Reniers,42594,Chemin des Reniers,A01191,C01389,TRAM 1,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,650290.7126,6870728.331
"48.95272632896365, 2.3434612795268253","{""coordinates"": [2.343461279526825, 48.95272632896365], ""type"": ""Point""}",117063,Jean Vilar,,,72378,Jean Vilar,59327,Jean Vilar,A02150,C01795,TRAM 8,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,651916.7273,6872729.4221
"48.955876873953365, 2.311526308692632","{""coordinates"": [2.311526308692632, 48.955876873953365], ""type"": ""Point""}",117070,Lacépède,,,72379,Lacépède,50564,Lacépède,A02150,C01795,TRAM 8,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,649581.0016,6873099.6844
"48.939688707724414, 2.3452075059279514","{""coordinates"": [2.345207505927951, 48.939688707724414], ""type"": ""Point""}",117060,Paul Éluard,,,72335,Paul Éluard / Théâtre Gérard Philipe,46334,Paul Éluard,A02150,C01795,TRAM 8,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,652032.5911,6871278.5727
"48.80420493736828, 2.2890572535997067","{""coordinates"": [2.289057253599707, 48.80420493736828], ""type"": ""Point""}",117057,Centre de Châtillon,,,70362,Centre de Châtillon,59221,Centre de Châtillon,A02149,C01794,TRAM 6,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,647783.7213,6856249.4233
"48.78368721429029, 2.246977649164127","{""coordinates"": [2.246977649164127, 48.78368721429029], ""type"": ""Point""}",117052,Mail de la Plaine,,,70099,Mail de la Plaine,42642,Mail de la Plaine,A02149,C01794,TRAM 6,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,644671.4558,6853996.8357
"48.78490216536354, 2.2371327049681917","{""coordinates"": [2.237132704968192, 48.78490216536354], ""type"": ""Point""}",117050,Georges Pompidou,,,70149,Georges Pompidou,50800,Georges Pompidou,A02149,C01794,TRAM 6,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,643949.423,6854138.8606
"48.78140431995061, 2.2091292272948757","{""coordinates"": [2.209129227294876, 48.78140431995061], ""type"": ""Point""}",117045,Inovel Parc Nord,,,63717,Inovel Parc Nord,44285,Inovel Parc Nord,A02149,C01794,TRAM 6,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,641888.0801,6853770.2053
"48.78008715105366, 2.196505812489854","{""coordinates"": [2.196505812489854, 48.78008715105366], ""type"": ""Point""}",117044,Louvois,,,63703,Louvois,43830,Louvois,A02149,C01794,TRAM 6,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,640959.0733,6853633.1244
"48.8966643953845, 2.2400792520513986","{""coordinates"": [2.240079252051399, 48.8966643953845], ""type"": ""Point""}",1505,Faubourg de l'Arche,,,72063,Faubourg de l'Arche,479058,Faubourg de l'Arche,A01192,C01390,TRAM 2,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,644285.5052,6866563.4258
"48.83986483089535, 2.408874539222468","{""coordinates"": [2.408874539222468, 48.83986483089535], ""type"": ""Point""}",1315,Montempoivre,,,71612,Montempoivre,45214,Montempoivre,A01193,C01391,TRAM 3a,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,656613.3872,6860141.8357
"48.82557055437502, 2.3811665020641026","{""coordinates"": [2.381166502064103, 48.82557055437502], ""type"": ""Point""}",1317,Avenue de France,,,427076,Avenue de France,45305,Avenue de France,A01193,C01391,TRAM 3a,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,654567.2953,6858568.0475
"48.82470768569945, 2.260481576987721","{""coordinates"": [2.260481576987721, 48.82470768569945], ""type"": ""Point""}",448,Jacques-Henri Lartigue,,,70662,Jacques-Henri Lartigue,43420,Jacques-Henri Lartigue,A01192,C01390,TRAM 2,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,645706.3474,6858548.3171
"48.927250609666395, 2.2743361323893034","{""coordinates"": [2.274336132389303, 48.927250609666395], ""type"": ""Point""}",1034,Asnières Quatre Routes,,,72267,Quatre Routes,42142,Quatre Routes,A01191,C01389,TRAM 1,TRAMWAY,0,0,0,1,0,0,0,0,1,0,RATP,1,1,646828.2734,6869940.8617
"48.908527016896606, 2.5322874421850665","{""coordinates"": [2.532287442185067, 48.908527016896606], ""type"": ""Point""}",524,Léon Blum,,,73362,Léon Blum,43430,Léon Blum,A01761,C01843,TRAM 4,TRAMWAY,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,665716.5813,6867715.9845
"48.78567213417288, 2.391991455496113","{""coordinates"": [2.391991455496113, 48.78567213417288], ""type"": ""Point""}",117080,Camille Groult,,VITRY-SUR-SEINE,70101,Camille Groult,479015,Camille Groult,A02371,C02317,TRAM 9,TRAMWAY,0,0,0,1,0,0,0,0,0,0,KEOLIS,1,0,655327.8526,6854125.7015
"48.7786696964692, 2.3963579030386173","{""coordinates"": [2.396357903038617, 48.7786696964692], ""type"": ""Point""}",117082,Watteau - Rondenay,,VITRY-SUR-SEINE,70001,Watteau - Rondenay,479028,Watteau - Rondenay,A02371,C02317,TRAM 9,TRAMWAY,0,0,0,1,0,0,0,0,0,0,KEOLIS,1,0,655642.7099,6853344.6782
"48.780730968215366, 2.2398320176249897","{""coordinates"": [2.23983201762499, 48.780730968215366], ""type"": ""Point""}",117051,Pavé Blanc,Parc Novéos,,70049,Pavé Blanc,44300,Pavé Blanc,A02149,C01794,TRAM 6,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,644143.2802,6853673.1835
"48.91583789194883, 2.4250098942744507","{""coordinates"": [2.425009894274451, 48.91583789194883], ""type"": ""Point""}",1014,Hôpital Avicenne,,,72534,Hôpital Avicenne,43373,Hôpital Avicenne,A01191,C01389,TRAM 1,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,657859.1627,6868580.8555
"48.97852462335796, 2.3850491920092747","{""coordinates"": [2.385049192009275, 48.97852462335796], ""type"": ""Point""}",1701,Lochères,,,65604,Lochères,43748,Lochères,A01760,C01684,TRAM 5,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,654984.8022,6875573.7415
"48.76337515204756, 2.3677905357348092","{""coordinates"": [2.367790535734809, 48.76337515204756], ""type"": ""Point""}",1816,Auguste Perret,Cimetière Parisien,,69837,Auguste Perret / Cimetière Parisien de Thiais,58784,Auguste Perret (Cimetière Parisien),A02134,C01774,TRAM 7,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,653529.9294,6851660.6122
"48.95969208760171, 2.3424212309421866","{""coordinates"": [2.342421230942187, 48.95969208760171], ""type"": ""Point""}",117065,Villetaneuse - Université,,,72396,Villetaneuse Université,462926,Villetaneuse Université,A02150 / A02225,C01795 / C01999,TRAM 8 / TRAM 11,TRAMWAY,0,0,0,1,0,0,0,0,1,0,RATP/SNCF,1,1,651847.0093,6873504.6574
"48.78496976233004, 2.220009516856533","{""coordinates"": [2.220009516856533, 48.78496976233004], ""type"": ""Point""}",117047,Vélizy 2,,,420144,Vélizy 2 (Nord) / Europe Nord,59053,Vélizy 2,A02149,C01794,TRAM 6,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,642691.4361,6854158.6673
"48.92740288982398, 2.3924711193273303","{""coordinates"": [2.39247111932733, 48.92740288982398], ""type"": ""Point""}",1008,Hôtel de Ville de La Courneuve,,,72622,Hôtel de Ville de la Courneuve,46120,Hôtel de Ville de la Courneuve,A01191,C01389,TRAM 1,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,655484.3469,6869884.7204
"49.00897846001637, 2.5448318979171196","{""coordinates"": [2.54483189791712, 49.00897846001637], ""type"": ""Point""}",464,Parc PR,,,74162,NC,59080,Parc Pr,A01516,C00563,CDGVAL,VAL,0,0,0,0,1,0,0,0,0,0,AEROSAT,1,0,666700.4738,6878881.1727
"48.58676705766165, 1.5926685170022563","{""coordinates"": [1.592668517002256, 48.58676705766165], ""type"": ""Point""}",476,Maintenon,,,74349,Maintenon,59302,Maintenon,A02172,C01744,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,596209.6236,6832764.6825
"48.19836234136171, 3.267371200334765","{""coordinates"": [3.267371200334765, 48.19836234136171], ""type"": ""Point""}",486,Sens,,,411453,Sens,411452,Sens,A02171,C01745,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,719865.7545,6788701.1948
"48.02663600112107, 3.30278746506885","{""coordinates"": [3.30278746506885, 48.02663600112107], ""type"": ""Point""}",492,Saint-Julien-du-Sault,,,411474,Saint-Julien du Sault,411473,Saint-Julien du Sault,A02171,C01745,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,722570.3595,6769626.8383
"49.1870872042629, 2.459549118844452","{""coordinates"": [2.459549118844452, 49.1870872042629], ""type"": ""Point""}",501,Chantilly - Gouvieux,,,411429,Chantilly - Gouvieux,411428,Chantilly - Gouvieux,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,0,0,660596.9644,6898729.3457
"49.285389401317865, 1.7849068783257747","{""coordinates"": [1.784906878325775, 49.285389401317865], ""type"": ""Point""}",506,Gisors,,,74348,Gisors,59301,Gisors,A01852,C01739,TRAIN J,TRAIN,1,0,0,0,0,1,0,0,0,0,SNCF,0,0,611581.408,6910209.5208
"48.89395181080176, 2.480205915260598","{""coordinates"": [2.480205915260598, 48.89395181080176], ""type"": ""Point""}",361,Bondy,,,72037,Bondy,43096,Bondy,A01843 / A01761,C01729 / C01843,RER E / TRAM 4,RER / TRAMWAY,0,1,0,1,0,0,0,0,1,0,SNCF,1,0,661888.3789,6866119.1351
"48.87844429946005, 2.3619653022299594","{""coordinates"": [2.361965302229959, 48.87844429946005], ""type"": ""Point""}",107043,Château-Landon,,,71359,Château Landon,470519,Gare de l'Est,A01540,C01377,METRO 7,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,653205.1424,6864458.3475
"48.84715690062344, 2.2780362819959077","{""coordinates"": [2.278036281995908, 48.84715690062344], ""type"": ""Point""}",315,Javel,,,71150,Javel,45346,Javel,A01840 / A01543,C01727 / C01380,RER C / METRO 10,RER / METRO,0,1,1,0,0,0,0,0,0,0,RATP/SNCF,1,0,647017.9577,6861032.4801
"48.407282993152016, 2.7989224425509667","{""coordinates"": [2.798922442550967, 48.407282993152016], ""type"": ""Point""}",66,Champagne-sur-Seine,,,61537,Champagne-sur-Seine,43106,Champagne-sur-Seine,A01845,C01731,TRAIN R,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,685119.0,6811907.0
"48.89862464803908, 2.2491965080151246","{""coordinates"": [2.249196508015125, 48.89862464803908], ""type"": ""Point""}",392,Courbevoie,,,73614,Courbevoie,43118,Courbevoie,A02176,C01740,TRAIN L,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,644956.0,6866775.0
"49.126209959725394, 2.5070138416038654","{""coordinates"": [2.507013841603865, 49.126209959725394], ""type"": ""Point""}",455,La Borne Blanche,,,411419,La Borne Blanche,411418,La Borne Blanche,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,0,0,664015.1873,6891935.6596
"49.0184866494485, 1.149740605527025","{""coordinates"": [1.149740605527025, 49.0184866494485], ""type"": ""Point""}",472,Évreux,,,411366,Évreux Normandie,411365,Évreux Normandie,A02174,C01748,TER,TRAIN,1,0,0,0,0,1,0,0,0,0,SNCF,0,0,564673.761,6881428.1783
"48.856228090321636, 2.3946756547920454","{""coordinates"": [2.394675654792045, 48.856228090321636], ""type"": ""Point""}",102037,Alexandre Dumas,,,71728,Alexandre Dumas,45196,Alexandre Dumas,A01535,C01372,METRO 2,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,655585.2053,6861969.1765
"48.88297276689289, 2.3446670737483","{""coordinates"": [2.3446670737483, 48.88297276689289], ""type"": ""Point""}",102059,Anvers,Sacré-Cœur,,71419,Anvers,42210,Anvers,A01535,C01372,METRO 2,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651940.6604,6864972.2744
"48.87262083899373, 2.3561539474503386","{""coordinates"": [2.356153947450339, 48.87262083899373], ""type"": ""Point""}",104043,Château d'Eau,,,71333,Château d'Eau / Mairie du 10e,42579,Château d'Eau,A01537,C01374,METRO 4,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,652773.6544,6863814.2778
"48.85778351365199, 2.434538451473473","{""coordinates"": [2.434538451473473, 48.85778351365199], ""type"": ""Point""}",109091,Croix de Chavaux,Jacques Duclos,,71756,Croix de Chavaux,42789,Croix de Chavaux,A01542,C01379,METRO 9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,658511.2669,6862120.4437
"48.835152534806205, 2.3585662563494663","{""coordinates"": [2.358566256349466, 48.835152534806205], ""type"": ""Point""}",105079,Campo Formio,,,71063,Campo Formio,42426,Campo Formio,A01538,C01375,METRO 5,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,652916.7508,6859646.6967
"48.821897938499944, 2.4131329383427076","{""coordinates"": [2.413132938342708, 48.821897938499944], ""type"": ""Point""}",108079,Charenton-Écoles,,,70648,Charenton - Écoles,42545,Charenton Écoles,A01541,C01378,METRO 8,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,656911.0857,6858141.7767
"48.76881073327119, 2.4642800705433565","{""coordinates"": [2.464280070543357, 48.76881073327119], ""type"": ""Point""}",108092,Créteil - Pointe du Lac,,,69884,Pointe du Lac,44453,Pointe du Lac,A01541,C01378,METRO 8,METRO,0,0,1,0,0,0,0,1,0,0,RATP,1,0,660626.3001,6852212.5077
"48.88432566211362, 2.367372038565468","{""coordinates"": [2.367372038565468, 48.88432566211362], ""type"": ""Point""}",105055,Stalingrad,,,71961,Stalingrad,44901,Stalingrad,A01535 / A01538 / A01540,C01372 / C01375 / C01377,METRO 2 / METRO 5 / METRO 7,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,653606.9153,6865109.1288
"48.87296813987687, 2.3332570917912148","{""coordinates"": [2.333257091791215, 48.87296813987687], ""type"": ""Point""}",109059,Chaussée d'Antin - La Fayette,,,73689,Chaussée d'Antin - La Fayette,42589,Chaussée d'Antin - La Fayette,A01540 / A01542,C01377 / C01379,METRO 7 / METRO 9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651094.5269,6863866.8329
"48.88343001289134, 2.327228335720636","{""coordinates"": [2.327228335720636, 48.88343001289134], ""type"": ""Point""}",114065,Place de Clichy,,,71435,Place de Clichy,44372,Place de Clichy,A01535 / A01546,C01372 / C01383,METRO 2 / METRO 13,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,650662.241,6865033.8723
"48.881094426231876, 2.3147210047461946","{""coordinates"": [2.314721004746195, 48.881094426231876], ""type"": ""Point""}",103067,Villiers,,,71403,Villiers,45056,Villiers,A01535 / A01536,C01372 / C01373,METRO 2 / METRO 3,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,649742.7839,6864782.058
"48.896308469762474, 2.318804401344238","{""coordinates"": [2.318804401344238, 48.896308469762474], ""type"": ""Point""}",1615,Honoré de Balzac,,,424926,Honoré De Balzac,45482,Honoré De Balzac,A01757,C01679,TRAM 3b,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,650056.8404,6866471.1788
"48.803489717990644, 2.3173602968975313","{""coordinates"": [2.317360296897531, 48.803489717990644], ""type"": ""Point""}",117091,Bagneux - Lucie Aubrac,,,483315,Bagneux - Lucie Aubrac,483280,Bagneux - Lucie Aubrac,A01537,C01374,METRO 4,METRO,0,0,1,0,0,0,0,1,0,0,RATP,1,1,649861.7413,6856151.5575
"48.913710544615356, 2.3807356063950937","{""coordinates"": [2.380735606395094, 48.913710544615356], ""type"": ""Point""}",117093,Mairie d'Aubervilliers,,,72524,Mairie d'Aubervilliers,483899,Mairie d'Aubervilliers,A01545,C01382,METRO 12,METRO,0,0,1,0,0,0,0,METRO 12,0,0,RATP,1,1,654612.5235,6868368.8379
"48.837052611110636, 2.074443574703382","{""coordinates"": [2.074443574703382, 48.837052611110636], ""type"": ""Point""}",117100,Bailly,,,480951,Bailly,480933,Bailly,A02373,C02344,TRAM 13,TRAMWAY,0,0,0,1,0,0,0,0,0,0,Transkeo,1,0,632064.5395,6860064.8921
"48.91391884983228, 2.081675938422832","{""coordinates"": [2.081675938422832, 48.91391884983228], ""type"": ""Point""}",117094,Camp des Loges,,,480927,Camp des Loges,480926,Camp des Loges,A02373,C02344,TRAM 13,TRAMWAY,0,0,0,1,0,0,0,0,0,0,Transkeo,1,0,632694.7697,6868605.405
"48.769323788486744, 2.249652962862063","{""coordinates"": [2.249652962862063, 48.769323788486744], ""type"": ""Point""}",1826,Malabry,,,480872,Malabry,486821,Malabry,A02527,C02528,TRAM 10,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RD Bièvre,1,0,644852.8437,6852398.0088
"49.135474143715975, 3.075626564318928","{""coordinates"": [3.075626564318928, 49.135474143715975], ""type"": ""Point""}",516,Mareuil-sur-Ourcq,,,411376,Mareuil-sur-Ourcq,411375,Mareuil-sur-Ourcq,A01844,C01730,TRAIN P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,705519.3,6892856.3682
"48.839219298130295, 2.6332109175111773","{""coordinates"": [2.633210917511177, 48.839219298130295], ""type"": ""Point""}",6,Lognes,,,68123,Lognes,43152,Lognes,A01856,C01742,RER A,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,673078.4318,6859970.1834
"48.79565481958191, 2.65038766980848","{""coordinates"": [2.65038766980848, 48.79565481958191], ""type"": ""Point""}",10,Roissy-en-Brie,,,67839,Roissy-en-Brie,46568,Roissy-en-Brie,A01843,C01729,RER E,RER,1,1,0,0,0,0,0,0,0,0,SNCF,1,0,674317.7148,6855120.5285
